Wall time,Step,Value
1517768012.6663692,139,-0.7599999904632568
1517768012.7660584,140,-0.7099999785423279
1517768012.859843,141,-0.7099999785423279
1517768012.9632075,142,-0.6499999761581421
1517768013.0375247,143,-0.7400000095367432
1517768013.1332612,144,-0.7045454382896423
1517768013.2528975,145,-0.7099999785423279
1517768013.3298779,146,-0.75
1517768013.4235327,147,-0.7699999809265137
1517768013.504335,148,-0.75
1517768013.6159484,149,-0.7200000286102295
1517768013.710059,150,-0.7300000190734863
1517768013.8001065,151,-0.7300000190734863
1517768013.9031253,152,-0.7099999785423279
1517768013.9795058,153,-0.7699999809265137
1517768014.0676947,154,-0.7699999809265137
1517768014.1569479,155,-0.7400000095367432
1517768014.2661788,156,-0.7400000095367432
1517768014.3454134,157,-0.7799999713897705
1517768014.4273927,158,-0.7699999809265137
1517768014.5099738,159,-0.7200000286102295
1517768014.62651,160,-0.7099999785423279
1517768014.7076209,161,-0.75
1517768014.7900007,162,-0.7599999904632568
1517768014.876545,163,-0.7300000190734863
1517768014.954619,164,-0.7799999713897705
1517768015.041988,165,-0.7200000286102295
1517768015.1320608,166,-0.7300000190734863
1517768015.2208002,167,-0.75
1517768015.2818012,168,-0.800000011920929
1517768015.3890352,169,-0.7200000286102295
1517768015.4773943,170,-0.75
1517768015.562517,171,-0.7099999785423279
1517768015.6610394,172,-0.699999988079071
1517768015.7405581,173,-0.7045454382896423
1517768015.7994952,174,-0.8199999928474426
1517768015.8762763,175,-0.75
1517768015.97315,176,-0.7099999785423279
1517768016.0452611,177,-0.7699999809265137
1517768016.1193967,178,-0.75
1517768016.2081127,179,-0.7300000190734863
1517768016.3071544,180,-0.7599999904632568
1517768016.4188356,181,-0.6800000071525574
1517768016.5032558,182,-0.7400000095367432
1517768016.599707,183,-0.6845454573631287
1517768016.6710553,184,-0.7599999904632568
1517768016.7592802,185,-0.699999988079071
1517768016.8618584,186,-0.5236363410949707
1517768016.9261189,187,-0.8199999928474426
1517768017.0508485,188,-0.6800000071525574
1517768017.162411,189,-0.7400000095367432
1517768017.271384,190,-0.7400000095367432
1517768017.3431025,191,-0.7400000095367432
1517768017.4300408,192,-0.7699999809265137
1517768017.5178652,193,-0.7099999785423279
